profile_key,renewable_level,fossil_level,low_carbon_level,start_date,end_date,is_current
3493,LOW,HIGH,LOW,2026-06-02,,true
3497,LOW,HIGH,LOW,2026-06-02,,true
3499,LOW,HIGH,LOW,2026-06-02,,true
3507,LOW,HIGH,LOW,2026-06-02,,true
3508,LOW,HIGH,LOW,2026-06-02,,true
3509,LOW,HIGH,LOW,2026-06-02,,true
3511,LOW,HIGH,LOW,2026-06-02,,true
3512,LOW,HIGH,LOW,2026-06-02,,true
3514,LOW,LOW,LOW,2026-06-02,,true
3520,LOW,LOW,LOW,2026-06-02,,true
3527,LOW,LOW,LOW,2026-06-02,,true
3528,LOW,LOW,LOW,2026-06-02,,true
3531,LOW,LOW,LOW,2026-06-02,,true
3545,LOW,LOW,LOW,2026-06-02,,true
3548,LOW,LOW,LOW,2026-06-02,,true
3555,LOW,LOW,LOW,2026-06-02,,true
3562,LOW,LOW,LOW,2026-06-02,,true
3565,LOW,LOW,LOW,2026-06-02,,true
3572,LOW,LOW,LOW,2026-06-02,,true
3578,LOW,LOW,LOW,2026-06-02,,true
3579,LOW,HIGH,LOW,2026-06-02,,true
3587,LOW,HIGH,LOW,2026-06-02,,true
3591,LOW,HIGH,LOW,2026-06-02,,true
3593,LOW,HIGH,LOW,2026-06-02,,true
3594,LOW,HIGH,LOW,2026-06-02,,true
3605,LOW,HIGH,LOW,2026-06-02,,true
3607,LOW,HIGH,LOW,2026-06-02,,true
3610,LOW,HIGH,LOW,2026-06-02,,true
3611,LOW,HIGH,LOW,2026-06-02,,true
3614,LOW,HIGH,LOW,2026-06-02,,true
3615,LOW,HIGH,LOW,2026-06-02,,true
3617,LOW,HIGH,LOW,2026-06-02,,true
3624,LOW,HIGH,LOW,2026-06-02,,true
3626,LOW,HIGH,LOW,2026-06-02,,true
3628,LOW,HIGH,LOW,2026-06-02,,true
3630,LOW,HIGH,LOW,2026-06-02,,true
3631,LOW,HIGH,LOW,2026-06-02,,true
3636,LOW,HIGH,LOW,2026-06-02,,true
3638,LOW,HIGH,LOW,2026-06-02,,true
3644,LOW,LOW,LOW,2026-06-02,,true
3647,LOW,LOW,LOW,2026-06-02,,true
3648,LOW,LOW,LOW,2026-06-02,,true
3651,LOW,LOW,LOW,2026-06-02,,true
3655,LOW,LOW,LOW,2026-06-02,,true
3662,LOW,LOW,LOW,2026-06-02,,true
3663,LOW,LOW,LOW,2026-06-02,,true
3664,LOW,LOW,LOW,2026-06-02,,true
3672,LOW,LOW,LOW,2026-06-02,,true
3676,LOW,LOW,LOW,2026-06-02,,true
3677,LOW,LOW,LOW,2026-06-02,,true
3679,LOW,LOW,LOW,2026-06-02,,true
3682,LOW,LOW,LOW,2026-06-02,,true
3685,LOW,LOW,LOW,2026-06-02,,true
3691,LOW,LOW,LOW,2026-06-02,,true
3698,LOW,LOW,LOW,2026-06-02,,true
3701,LOW,LOW,LOW,2026-06-02,,true
3703,LOW,LOW,LOW,2026-06-02,,true
3709,LOW,LOW,LOW,2026-06-02,,true
3712,LOW,LOW,LOW,2026-06-02,,true
3719,LOW,LOW,LOW,2026-06-02,,true
3722,LOW,LOW,LOW,2026-06-02,,true
3727,LOW,LOW,LOW,2026-06-02,,true
3730,LOW,LOW,LOW,2026-06-02,,true
3732,LOW,LOW,LOW,2026-06-02,,true
3737,LOW,LOW,LOW,2026-06-02,,true
3738,LOW,LOW,LOW,2026-06-02,,true
3739,LOW,LOW,LOW,2026-06-02,,true
3742,LOW,LOW,LOW,2026-06-02,,true
3743,LOW,LOW,LOW,2026-06-02,,true
3744,LOW,LOW,LOW,2026-06-02,,true
3745,LOW,LOW,LOW,2026-06-02,,true
3746,LOW,LOW,LOW,2026-06-02,,true
3749,LOW,LOW,LOW,2026-06-02,,true
3758,LOW,LOW,LOW,2026-06-02,,true
3768,LOW,LOW,LOW,2026-06-02,,true
3771,LOW,LOW,LOW,2026-06-02,,true
3776,LOW,LOW,LOW,2026-06-02,,true
3779,LOW,LOW,LOW,2026-06-02,,true
3783,LOW,LOW,LOW,2026-06-02,,true
3787,LOW,LOW,LOW,2026-06-02,,true
3788,LOW,LOW,LOW,2026-06-02,,true
3799,LOW,LOW,LOW,2026-06-02,,true
3804,LOW,LOW,LOW,2026-06-02,,true
3814,LOW,LOW,LOW,2026-06-02,,true
3817,LOW,LOW,LOW,2026-06-02,,true
3818,LOW,LOW,LOW,2026-06-02,,true
3821,LOW,LOW,LOW,2026-06-02,,true
3822,LOW,LOW,LOW,2026-06-02,,true
3825,LOW,LOW,LOW,2026-06-02,,true
3832,LOW,LOW,LOW,2026-06-02,,true
3835,LOW,LOW,LOW,2026-06-02,,true
3840,LOW,LOW,LOW,2026-06-02,,true
3842,LOW,LOW,LOW,2026-06-02,,true
3844,LOW,LOW,LOW,2026-06-02,,true
3845,LOW,LOW,LOW,2026-06-02,,true
3846,LOW,LOW,LOW,2026-06-02,,true
3847,LOW,LOW,LOW,2026-06-02,,true
3850,LOW,LOW,LOW,2026-06-02,,true
3855,LOW,LOW,LOW,2026-06-02,,true
3867,LOW,LOW,LOW,2026-06-02,,true
3869,LOW,LOW,LOW,2026-06-02,,true
3873,LOW,LOW,LOW,2026-06-02,,true
3878,LOW,LOW,LOW,2026-06-02,,true
3880,LOW,LOW,LOW,2026-06-02,,true
3883,LOW,LOW,LOW,2026-06-02,,true
3886,LOW,LOW,LOW,2026-06-02,,true
3893,LOW,LOW,LOW,2026-06-02,,true
3900,LOW,LOW,LOW,2026-06-02,,true
3901,LOW,LOW,LOW,2026-06-02,,true
3903,LOW,LOW,LOW,2026-06-02,,true
3904,LOW,LOW,LOW,2026-06-02,,true
3909,LOW,LOW,LOW,2026-06-02,,true
3911,LOW,LOW,LOW,2026-06-02,,true
3915,LOW,LOW,LOW,2026-06-02,,true
3931,LOW,LOW,LOW,2026-06-02,,true
3933,LOW,LOW,LOW,2026-06-02,,true
3935,LOW,LOW,LOW,2026-06-02,,true
3939,LOW,LOW,LOW,2026-06-02,,true
3940,LOW,LOW,LOW,2026-06-02,,true
3955,LOW,LOW,LOW,2026-06-02,,true
3957,LOW,LOW,LOW,2026-06-02,,true
3959,LOW,LOW,LOW,2026-06-02,,true
3964,LOW,LOW,LOW,2026-06-02,,true
3965,LOW,LOW,LOW,2026-06-02,,true
3969,LOW,LOW,LOW,2026-06-02,,true
3970,LOW,LOW,LOW,2026-06-02,,true
3971,LOW,LOW,LOW,2026-06-02,,true
3972,LOW,LOW,LOW,2026-06-02,,true
3981,LOW,LOW,LOW,2026-06-02,,true
3982,LOW,LOW,LOW,2026-06-02,,true
3983,LOW,LOW,LOW,2026-06-02,,true
3990,LOW,LOW,LOW,2026-06-02,,true
3991,LOW,LOW,LOW,2026-06-02,,true
3992,LOW,LOW,LOW,2026-06-02,,true
4003,LOW,LOW,LOW,2026-06-02,,true
4008,LOW,LOW,LOW,2026-06-02,,true
4009,LOW,LOW,LOW,2026-06-02,,true
4010,LOW,LOW,LOW,2026-06-02,,true
4013,LOW,LOW,LOW,2026-06-02,,true
4017,LOW,LOW,LOW,2026-06-02,,true
4019,LOW,LOW,LOW,2026-06-02,,true
4020,LOW,LOW,LOW,2026-06-02,,true
4032,LOW,HIGH,LOW,2026-06-02,,true
4033,LOW,HIGH,LOW,2026-06-02,,true
4034,LOW,HIGH,LOW,2026-06-02,,true
4035,LOW,HIGH,LOW,2026-06-02,,true
4037,LOW,HIGH,LOW,2026-06-02,,true
4039,LOW,HIGH,LOW,2026-06-02,,true
4040,LOW,HIGH,LOW,2026-06-02,,true
4041,LOW,HIGH,LOW,2026-06-02,,true
4042,LOW,HIGH,LOW,2026-06-02,,true
4045,LOW,HIGH,LOW,2026-06-02,,true
4046,LOW,HIGH,LOW,2026-06-02,,true
4051,LOW,HIGH,LOW,2026-06-02,,true
4052,LOW,HIGH,LOW,2026-06-02,,true
4053,LOW,HIGH,LOW,2026-06-02,,true
4054,LOW,HIGH,LOW,2026-06-02,,true
4058,LOW,HIGH,LOW,2026-06-02,,true
4059,LOW,HIGH,LOW,2026-06-02,,true
4062,LOW,LOW,LOW,2026-06-02,,true
4066,LOW,LOW,LOW,2026-06-02,,true
4071,LOW,LOW,LOW,2026-06-02,,true
4074,LOW,LOW,LOW,2026-06-02,,true
4079,LOW,LOW,LOW,2026-06-02,,true
4084,LOW,LOW,LOW,2026-06-02,,true
4086,LOW,LOW,LOW,2026-06-02,,true
4090,LOW,LOW,LOW,2026-06-02,,true
4099,LOW,LOW,LOW,2026-06-02,,true
4100,LOW,LOW,LOW,2026-06-02,,true
4102,LOW,LOW,LOW,2026-06-02,,true
4107,LOW,LOW,LOW,2026-06-02,,true
4108,LOW,LOW,LOW,2026-06-02,,true
4111,LOW,LOW,LOW,2026-06-02,,true
4113,LOW,LOW,LOW,2026-06-02,,true
4117,LOW,LOW,LOW,2026-06-02,,true
4121,LOW,LOW,LOW,2026-06-02,,true
4127,LOW,LOW,LOW,2026-06-02,,true
4133,LOW,LOW,LOW,2026-06-02,,true
4134,LOW,LOW,LOW,2026-06-02,,true
4135,LOW,LOW,LOW,2026-06-02,,true
4139,LOW,LOW,LOW,2026-06-02,,true
4145,LOW,LOW,LOW,2026-06-02,,true
4146,LOW,LOW,LOW,2026-06-02,,true
4148,LOW,LOW,LOW,2026-06-02,,true
4149,LOW,LOW,LOW,2026-06-02,,true
4151,LOW,LOW,LOW,2026-06-02,,true
4153,LOW,LOW,LOW,2026-06-02,,true
4163,LOW,LOW,LOW,2026-06-02,,true
4165,LOW,LOW,LOW,2026-06-02,,true
4166,LOW,LOW,LOW,2026-06-02,,true
4173,LOW,LOW,LOW,2026-06-02,,true
4174,LOW,LOW,LOW,2026-06-02,,true
4179,LOW,LOW,LOW,2026-06-02,,true
4180,LOW,LOW,LOW,2026-06-02,,true
4183,LOW,LOW,LOW,2026-06-02,,true
4184,LOW,LOW,LOW,2026-06-02,,true
4185,LOW,LOW,LOW,2026-06-02,,true
4189,LOW,LOW,LOW,2026-06-02,,true
4192,LOW,LOW,LOW,2026-06-02,,true
4194,LOW,LOW,LOW,2026-06-02,,true
4195,LOW,LOW,LOW,2026-06-02,,true
4201,LOW,LOW,LOW,2026-06-02,,true
4203,LOW,LOW,LOW,2026-06-02,,true
4214,LOW,LOW,LOW,2026-06-02,,true
4218,LOW,LOW,LOW,2026-06-02,,true
4221,LOW,LOW,LOW,2026-06-02,,true
4222,LOW,LOW,LOW,2026-06-02,,true
4223,LOW,LOW,LOW,2026-06-02,,true
4226,LOW,LOW,LOW,2026-06-02,,true
4232,LOW,LOW,LOW,2026-06-02,,true
4234,LOW,LOW,LOW,2026-06-02,,true
4236,LOW,LOW,LOW,2026-06-02,,true
4244,LOW,LOW,LOW,2026-06-02,,true
4248,LOW,HIGH,LOW,2026-06-02,,true
4251,LOW,HIGH,LOW,2026-06-02,,true
4258,LOW,HIGH,LOW,2026-06-02,,true
4263,LOW,HIGH,LOW,2026-06-02,,true
4265,LOW,HIGH,LOW,2026-06-02,,true
4277,LOW,HIGH,LOW,2026-06-02,,true
4279,LOW,HIGH,LOW,2026-06-02,,true
4280,LOW,HIGH,LOW,2026-06-02,,true
4281,LOW,HIGH,LOW,2026-06-02,,true
4284,LOW,HIGH,LOW,2026-06-02,,true
4288,LOW,HIGH,LOW,2026-06-02,,true
4295,LOW,HIGH,LOW,2026-06-02,,true
4296,LOW,HIGH,LOW,2026-06-02,,true
4299,LOW,HIGH,LOW,2026-06-02,,true
4300,LOW,HIGH,LOW,2026-06-02,,true
4301,LOW,HIGH,LOW,2026-06-02,,true
4305,LOW,HIGH,LOW,2026-06-02,,true
4306,LOW,LOW,LOW,2026-06-02,,true
4310,LOW,HIGH,LOW,2026-06-02,,true
4315,LOW,HIGH,LOW,2026-06-02,,true
4326,LOW,HIGH,LOW,2026-06-02,,true
4328,LOW,HIGH,LOW,2026-06-02,,true
4330,LOW,HIGH,LOW,2026-06-02,,true
4337,LOW,HIGH,LOW,2026-06-02,,true
4346,LOW,HIGH,LOW,2026-06-02,,true
4348,LOW,HIGH,LOW,2026-06-02,,true
4352,LOW,HIGH,LOW,2026-06-02,,true
4353,LOW,HIGH,LOW,2026-06-02,,true
4355,LOW,HIGH,LOW,2026-06-02,,true
4359,LOW,HIGH,LOW,2026-06-02,,true
4361,LOW,HIGH,LOW,2026-06-02,,true
4365,LOW,HIGH,LOW,2026-06-02,,true
4369,LOW,LOW,LOW,2026-06-02,,true
4370,LOW,LOW,LOW,2026-06-02,,true
4383,LOW,LOW,LOW,2026-06-02,,true
4384,LOW,LOW,LOW,2026-06-02,,true
4385,LOW,LOW,LOW,2026-06-02,,true
4387,LOW,LOW,LOW,2026-06-02,,true
4388,LOW,LOW,LOW,2026-06-02,,true
4390,LOW,LOW,LOW,2026-06-02,,true
4394,LOW,LOW,LOW,2026-06-02,,true
4397,LOW,LOW,LOW,2026-06-02,,true
4404,LOW,LOW,LOW,2026-06-02,,true
4410,LOW,LOW,LOW,2026-06-02,,true
4416,LOW,LOW,LOW,2026-06-02,,true
4419,LOW,LOW,LOW,2026-06-02,,true
4422,LOW,LOW,LOW,2026-06-02,,true
4426,LOW,LOW,LOW,2026-06-02,,true
4428,LOW,LOW,LOW,2026-06-02,,true
4432,LOW,LOW,LOW,2026-06-02,,true
4440,LOW,LOW,LOW,2026-06-02,,true
4444,LOW,LOW,LOW,2026-06-02,,true
4445,LOW,LOW,LOW,2026-06-02,,true
4448,LOW,LOW,LOW,2026-06-02,,true
4450,LOW,LOW,LOW,2026-06-02,,true
4456,LOW,LOW,LOW,2026-06-02,,true
4458,LOW,LOW,LOW,2026-06-02,,true
4460,LOW,LOW,LOW,2026-06-02,,true
4467,LOW,LOW,LOW,2026-06-02,,true
4478,LOW,LOW,LOW,2026-06-02,,true
4485,LOW,LOW,LOW,2026-06-02,,true
4491,LOW,LOW,LOW,2026-06-02,,true
4492,LOW,LOW,LOW,2026-06-02,,true
4499,LOW,LOW,LOW,2026-06-02,,true
4503,LOW,LOW,LOW,2026-06-02,,true
4504,LOW,LOW,LOW,2026-06-02,,true
4510,LOW,LOW,LOW,2026-06-02,,true
4514,LOW,LOW,LOW,2026-06-02,,true
4516,LOW,LOW,LOW,2026-06-02,,true
4527,LOW,LOW,LOW,2026-06-02,,true
4529,LOW,LOW,LOW,2026-06-02,,true
4536,LOW,LOW,LOW,2026-06-02,,true
4543,LOW,LOW,LOW,2026-06-02,,true
4544,LOW,LOW,LOW,2026-06-02,,true
4547,LOW,LOW,LOW,2026-06-02,,true
4548,LOW,LOW,LOW,2026-06-02,,true
4556,LOW,LOW,LOW,2026-06-02,,true
4568,LOW,HIGH,LOW,2026-06-02,,true
4569,LOW,HIGH,LOW,2026-06-02,,true
4570,LOW,HIGH,LOW,2026-06-02,,true
4574,LOW,HIGH,LOW,2026-06-02,,true
4576,LOW,HIGH,LOW,2026-06-02,,true
4578,LOW,HIGH,LOW,2026-06-02,,true
4582,LOW,HIGH,LOW,2026-06-02,,true
4583,LOW,HIGH,LOW,2026-06-02,,true
4587,LOW,HIGH,LOW,2026-06-02,,true
4596,LOW,HIGH,LOW,2026-06-02,,true
4603,LOW,HIGH,LOW,2026-06-02,,true
4608,LOW,HIGH,LOW,2026-06-02,,true
4610,LOW,HIGH,LOW,2026-06-02,,true
4615,LOW,HIGH,LOW,2026-06-02,,true
4625,LOW,LOW,LOW,2026-06-02,,true
4626,LOW,LOW,LOW,2026-06-02,,true
4628,LOW,LOW,LOW,2026-06-02,,true
4629,LOW,LOW,LOW,2026-06-02,,true
4636,LOW,LOW,LOW,2026-06-02,,true
4637,LOW,LOW,LOW,2026-06-02,,true
4638,LOW,LOW,LOW,2026-06-02,,true
4654,LOW,LOW,LOW,2026-06-02,,true
4655,LOW,LOW,LOW,2026-06-02,,true
4673,LOW,LOW,LOW,2026-06-02,,true
4680,LOW,LOW,LOW,2026-06-02,,true
4681,LOW,LOW,LOW,2026-06-02,,true
4682,LOW,LOW,LOW,2026-06-02,,true
4683,LOW,LOW,LOW,2026-06-02,,true
4687,LOW,LOW,LOW,2026-06-02,,true
4692,LOW,LOW,LOW,2026-06-02,,true
4696,LOW,LOW,LOW,2026-06-02,,true
4698,LOW,LOW,LOW,2026-06-02,,true
4702,LOW,LOW,LOW,2026-06-02,,true
4704,LOW,LOW,LOW,2026-06-02,,true
4707,LOW,LOW,LOW,2026-06-02,,true
4724,LOW,LOW,LOW,2026-06-02,,true
4742,LOW,LOW,LOW,2026-06-02,,true
4757,LOW,LOW,LOW,2026-06-02,,true
4766,LOW,LOW,LOW,2026-06-02,,true
4767,LOW,LOW,LOW,2026-06-02,,true
4769,LOW,LOW,LOW,2026-06-02,,true
4770,LOW,LOW,LOW,2026-06-02,,true
4771,LOW,LOW,LOW,2026-06-02,,true
4777,LOW,LOW,LOW,2026-06-02,,true
4778,LOW,LOW,LOW,2026-06-02,,true
4781,LOW,LOW,LOW,2026-06-02,,true
4782,LOW,LOW,LOW,2026-06-02,,true
4785,LOW,LOW,LOW,2026-06-02,,true
4786,LOW,LOW,LOW,2026-06-02,,true
4789,LOW,LOW,LOW,2026-06-02,,true
4790,LOW,LOW,LOW,2026-06-02,,true
4792,LOW,LOW,LOW,2026-06-02,,true
4793,LOW,LOW,LOW,2026-06-02,,true
4797,LOW,LOW,LOW,2026-06-02,,true
4806,LOW,LOW,LOW,2026-06-02,,true
4808,LOW,LOW,LOW,2026-06-02,,true
4818,LOW,LOW,LOW,2026-06-02,,true
4821,LOW,LOW,LOW,2026-06-02,,true
4822,LOW,LOW,LOW,2026-06-02,,true
4829,LOW,LOW,LOW,2026-06-02,,true
4835,LOW,LOW,LOW,2026-06-02,,true
4839,LOW,LOW,LOW,2026-06-02,,true
4842,LOW,HIGH,LOW,2026-06-02,,true
4847,LOW,HIGH,LOW,2026-06-02,,true
4849,LOW,HIGH,LOW,2026-06-02,,true
4852,LOW,HIGH,LOW,2026-06-02,,true
4854,LOW,HIGH,LOW,2026-06-02,,true
4857,LOW,HIGH,LOW,2026-06-02,,true
4858,LOW,HIGH,LOW,2026-06-02,,true
4859,LOW,HIGH,LOW,2026-06-02,,true
4860,LOW,HIGH,LOW,2026-06-02,,true
4864,LOW,HIGH,LOW,2026-06-02,,true
4872,LOW,HIGH,LOW,2026-06-02,,true
4873,LOW,HIGH,LOW,2026-06-02,,true
4874,LOW,HIGH,LOW,2026-06-02,,true
4892,LOW,HIGH,LOW,2026-06-02,,true
4899,LOW,HIGH,LOW,2026-06-02,,true
4902,LOW,LOW,LOW,2026-06-02,,true
4903,LOW,LOW,LOW,2026-06-02,,true
4905,LOW,LOW,LOW,2026-06-02,,true
4906,LOW,LOW,LOW,2026-06-02,,true
4919,LOW,LOW,LOW,2026-06-02,,true
4921,LOW,LOW,LOW,2026-06-02,,true
4922,LOW,LOW,LOW,2026-06-02,,true
4927,LOW,LOW,LOW,2026-06-02,,true
4928,LOW,LOW,LOW,2026-06-02,,true
4929,LOW,LOW,LOW,2026-06-02,,true
4930,LOW,LOW,LOW,2026-06-02,,true
4932,LOW,LOW,LOW,2026-06-02,,true
4934,LOW,LOW,LOW,2026-06-02,,true
4939,LOW,LOW,LOW,2026-06-02,,true
4948,LOW,LOW,LOW,2026-06-02,,true
4957,LOW,LOW,LOW,2026-06-02,,true
4958,LOW,LOW,LOW,2026-06-02,,true
4959,LOW,LOW,LOW,2026-06-02,,true
4961,LOW,LOW,LOW,2026-06-02,,true
4962,LOW,LOW,LOW,2026-06-02,,true
4964,LOW,LOW,LOW,2026-06-02,,true
4965,LOW,LOW,LOW,2026-06-02,,true
4973,LOW,HIGH,LOW,2026-06-02,,true
4980,LOW,HIGH,LOW,2026-06-02,,true
4982,LOW,HIGH,LOW,2026-06-02,,true
4984,LOW,HIGH,LOW,2026-06-02,,true
4989,LOW,HIGH,LOW,2026-06-02,,true
4991,LOW,HIGH,LOW,2026-06-02,,true
4995,LOW,HIGH,LOW,2026-06-02,,true
5000,LOW,HIGH,LOW,2026-06-02,,true
5008,LOW,HIGH,LOW,2026-06-02,,true
5009,LOW,HIGH,LOW,2026-06-02,,true
5014,LOW,HIGH,LOW,2026-06-02,,true
5020,LOW,HIGH,LOW,2026-06-02,,true
5025,LOW,HIGH,LOW,2026-06-02,,true
5026,LOW,HIGH,LOW,2026-06-02,,true
5028,LOW,LOW,LOW,2026-06-02,,true
5029,LOW,LOW,LOW,2026-06-02,,true
5030,LOW,LOW,LOW,2026-06-02,,true
5031,LOW,LOW,LOW,2026-06-02,,true
5033,LOW,LOW,LOW,2026-06-02,,true
5034,LOW,LOW,LOW,2026-06-02,,true
5039,LOW,LOW,LOW,2026-06-02,,true
5040,LOW,LOW,LOW,2026-06-02,,true
5044,LOW,LOW,LOW,2026-06-02,,true
5045,LOW,LOW,LOW,2026-06-02,,true
5046,LOW,LOW,LOW,2026-06-02,,true
5054,LOW,LOW,LOW,2026-06-02,,true
5058,LOW,LOW,LOW,2026-06-02,,true
5065,LOW,LOW,LOW,2026-06-02,,true
5067,LOW,LOW,LOW,2026-06-02,,true
5074,LOW,LOW,LOW,2026-06-02,,true
5075,LOW,LOW,LOW,2026-06-02,,true
5085,LOW,LOW,LOW,2026-06-02,,true
5089,LOW,LOW,LOW,2026-06-02,,true
5095,LOW,LOW,LOW,2026-06-02,,true
5099,LOW,LOW,LOW,2026-06-02,,true
5102,LOW,LOW,LOW,2026-06-02,,true
5110,LOW,LOW,LOW,2026-06-02,,true
5113,LOW,LOW,LOW,2026-06-02,,true
5117,LOW,LOW,LOW,2026-06-02,,true
5118,LOW,LOW,LOW,2026-06-02,,true
5119,LOW,LOW,LOW,2026-06-02,,true
5121,LOW,LOW,LOW,2026-06-02,,true
5133,LOW,LOW,LOW,2026-06-02,,true
5137,LOW,LOW,LOW,2026-06-02,,true
5149,LOW,LOW,LOW,2026-06-02,,true
5153,LOW,LOW,LOW,2026-06-02,,true
5157,LOW,LOW,LOW,2026-06-02,,true
5158,LOW,LOW,LOW,2026-06-02,,true
5161,LOW,LOW,LOW,2026-06-02,,true
5165,LOW,HIGH,LOW,2026-06-02,,true
5172,LOW,HIGH,LOW,2026-06-02,,true
5185,LOW,HIGH,LOW,2026-06-02,,true
5189,LOW,HIGH,LOW,2026-06-02,,true
5193,LOW,HIGH,LOW,2026-06-02,,true
5198,LOW,HIGH,LOW,2026-06-02,,true
5199,LOW,HIGH,LOW,2026-06-02,,true
5203,LOW,HIGH,LOW,2026-06-02,,true
5206,LOW,LOW,LOW,2026-06-02,,true
5210,LOW,LOW,LOW,2026-06-02,,true
5213,LOW,LOW,LOW,2026-06-02,,true
5215,LOW,LOW,LOW,2026-06-02,,true
5219,LOW,LOW,LOW,2026-06-02,,true
5227,LOW,LOW,LOW,2026-06-02,,true
5229,LOW,LOW,LOW,2026-06-02,,true
5231,LOW,LOW,LOW,2026-06-02,,true
5236,LOW,LOW,LOW,2026-06-02,,true
5245,LOW,LOW,LOW,2026-06-02,,true
5247,LOW,LOW,LOW,2026-06-02,,true
5253,LOW,LOW,LOW,2026-06-02,,true
5254,LOW,LOW,LOW,2026-06-02,,true
5257,LOW,LOW,LOW,2026-06-02,,true
5258,LOW,LOW,LOW,2026-06-02,,true
5260,LOW,LOW,LOW,2026-06-02,,true
5267,LOW,LOW,LOW,2026-06-02,,true
5270,LOW,LOW,LOW,2026-06-02,,true
5273,LOW,LOW,LOW,2026-06-02,,true
5274,LOW,LOW,LOW,2026-06-02,,true
5276,LOW,LOW,LOW,2026-06-02,,true
5278,LOW,LOW,LOW,2026-06-02,,true
5279,LOW,LOW,LOW,2026-06-02,,true
5283,LOW,LOW,LOW,2026-06-02,,true
5284,LOW,LOW,LOW,2026-06-02,,true
5286,LOW,LOW,LOW,2026-06-02,,true
5295,LOW,LOW,LOW,2026-06-02,,true
5297,LOW,LOW,LOW,2026-06-02,,true
5312,LOW,LOW,LOW,2026-06-02,,true
5325,LOW,LOW,LOW,2026-06-02,,true
5330,LOW,LOW,LOW,2026-06-02,,true
5333,LOW,LOW,LOW,2026-06-02,,true
5336,LOW,LOW,LOW,2026-06-02,,true
5341,LOW,LOW,LOW,2026-06-02,,true
5345,LOW,LOW,LOW,2026-06-02,,true
5355,LOW,LOW,LOW,2026-06-02,,true
5356,LOW,LOW,LOW,2026-06-02,,true
5365,LOW,LOW,LOW,2026-06-02,,true
5366,LOW,LOW,LOW,2026-06-02,,true
5367,LOW,LOW,LOW,2026-06-02,,true
5368,LOW,LOW,LOW,2026-06-02,,true
5374,LOW,LOW,LOW,2026-06-02,,true
5377,LOW,LOW,LOW,2026-06-02,,true
5380,LOW,LOW,LOW,2026-06-02,,true
5386,LOW,LOW,LOW,2026-06-02,,true
5387,LOW,LOW,LOW,2026-06-02,,true
5398,LOW,LOW,LOW,2026-06-02,,true
5400,LOW,LOW,LOW,2026-06-02,,true
5403,LOW,LOW,LOW,2026-06-02,,true
5406,LOW,LOW,LOW,2026-06-02,,true
5408,LOW,LOW,LOW,2026-06-02,,true
5419,LOW,LOW,LOW,2026-06-02,,true
5420,LOW,LOW,LOW,2026-06-02,,true
5422,LOW,LOW,LOW,2026-06-02,,true
5424,LOW,LOW,LOW,2026-06-02,,true
5425,LOW,LOW,LOW,2026-06-02,,true
5427,LOW,LOW,LOW,2026-06-02,,true
5440,LOW,LOW,LOW,2026-06-02,,true
5446,LOW,LOW,LOW,2026-06-02,,true
5448,LOW,LOW,LOW,2026-06-02,,true
5449,LOW,LOW,LOW,2026-06-02,,true
5461,LOW,LOW,LOW,2026-06-02,,true
5462,LOW,LOW,LOW,2026-06-02,,true
5464,LOW,LOW,LOW,2026-06-02,,true
5467,LOW,LOW,LOW,2026-06-02,,true
5471,LOW,LOW,LOW,2026-06-02,,true
5487,LOW,LOW,LOW,2026-06-02,,true
5488,LOW,LOW,LOW,2026-06-02,,true
5489,LOW,LOW,LOW,2026-06-02,,true
5491,LOW,LOW,LOW,2026-06-02,,true
5493,LOW,LOW,LOW,2026-06-02,,true
5497,LOW,LOW,LOW,2026-06-02,,true
5498,LOW,LOW,LOW,2026-06-02,,true
5499,LOW,LOW,LOW,2026-06-02,,true
5502,LOW,LOW,LOW,2026-06-02,,true
5521,LOW,HIGH,LOW,2026-06-02,,true
5525,LOW,HIGH,LOW,2026-06-02,,true
5534,LOW,HIGH,LOW,2026-06-02,,true
5542,LOW,HIGH,LOW,2026-06-02,,true
5547,LOW,HIGH,LOW,2026-06-02,,true
5553,LOW,HIGH,LOW,2026-06-02,,true
5556,LOW,HIGH,LOW,2026-06-02,,true
5559,LOW,HIGH,LOW,2026-06-02,,true
5564,LOW,HIGH,LOW,2026-06-02,,true
5569,HIGH,LOW,HIGH,2026-06-02,,true
5576,LOW,LOW,LOW,2026-06-02,,true
5579,LOW,LOW,LOW,2026-06-02,,true
5580,LOW,LOW,LOW,2026-06-02,,true
5581,LOW,LOW,LOW,2026-06-02,,true
5590,LOW,LOW,LOW,2026-06-02,,true
5593,LOW,LOW,LOW,2026-06-02,,true
5599,LOW,LOW,LOW,2026-06-02,,true
5603,LOW,LOW,LOW,2026-06-02,,true
5609,LOW,LOW,LOW,2026-06-02,,true
5611,LOW,LOW,LOW,2026-06-02,,true
5613,LOW,LOW,LOW,2026-06-02,,true
5616,LOW,LOW,LOW,2026-06-02,,true
5617,LOW,LOW,LOW,2026-06-02,,true
5619,LOW,LOW,LOW,2026-06-02,,true
5622,LOW,LOW,LOW,2026-06-02,,true
5623,LOW,LOW,LOW,2026-06-02,,true
5633,LOW,LOW,LOW,2026-06-02,,true
5636,LOW,HIGH,LOW,2026-06-02,,true
5638,LOW,HIGH,LOW,2026-06-02,,true
5640,LOW,HIGH,LOW,2026-06-02,,true
5649,LOW,HIGH,LOW,2026-06-02,,true
